,Normal_Samples,Exponential_Samples,Bimodal_Samples
89650,32.54,25.74,39.34
89651,43.53,7.55,30.19
89652,51.19,13.46,30.14
89653,63.85,31.52,33.66
89654,49.36,3.29,28.23
89655,48.28,6.85,32.24
89656,38.77,6.03,39.69
89657,54.01,12.99,34.55
89658,46.84,37.88,46.66
89659,54.14,12.93,25.12
89660,38.17,1.66,39.26
89661,53.65,4.7,38.56
89662,38.41,2.53,31.76
89663,41.29,19.82,36.13
89664,40.15,2.51,37.25
89665,60.32,1.9,30.25
89666,49.95,2.23,96.94
89667,49.19,5.76,37.32
89668,46.25,7.78,34.16
89669,36.02,2.61,27.7
89670,52.21,9.95,35.85
89671,37.47,48.96,21.22
89672,58.04,6.66,33.7
89673,66.29,79.36,37.51
89674,43.68,1.75,26.49
89675,55.57,2.96,24.49
89676,50.89,4.85,110.11
89677,48.85,16.49,28.79
89678,55.67,19.27,28.34
89679,52.71,30.47,43.89
89680,60.51,3.27,33.61
89681,49.81,4.63,24.22
89682,61.85,14.24,34.48
89683,32.77,12.06,30.09
89684,27.27,16.75,48.28
89685,59.04,5.33,24.24
89686,53.25,10.74,27.89
89687,64.24,40.43,45.69
89688,52.5,2.58,48.56
89689,44.11,6.68,86.23
89690,50.17,9.05,43.71
89691,55.81,25.89,19.09
89692,58.53,39.15,31.87
89693,45.86,14.4,13.25
89694,70.21,1.89,20.84
89695,48.43,9.15,28.26
89696,37.94,15.47,109.94
89697,44.71,12.26,43.08
89698,55.32,2.74,25.83
89699,42.27,40.18,14.23
89700,43.65,3.72,18.99
89701,45.73,1.44,26.4
89702,51.49,2.47,40.77
89703,44.24,11.31,41.81
89704,65.97,32.6,36.33
89705,37.06,1.16,28.98
89706,44.32,1.72,34.19
89707,35.35,8.4,31.33
89708,53.83,8.57,28.41
89709,52.83,24.2,25.79
89710,46.03,3.09,30.18
89711,47.3,6.03,123.89
89712,36.96,32.26,30.05
89713,54.72,10.48,33.17
89714,32.97,13.63,44.55
89715,46.01,4.41,26.81
89716,52.71,2.62,22.35
89717,54.51,16.53,20.64
89718,46.06,17.97,37.19
89719,53.06,9.16,23.66
89720,43.18,4.09,41.68
89721,39.85,13.91,28.98
89722,70.95,5.07,17.09
89723,43.53,15.69,32.7
89724,42.31,4.71,110.06
89725,48.59,35.03,28.18
89726,25.48,30.81,31.13
89727,45.65,3.14,40.47
89728,54.3,4.59,32.37
89729,55.95,9.48,28.45
89730,61.6,7.93,38.1
89731,53.53,19.6,46.64
89732,36.93,2.01,38.7
89733,45.64,3.13,41.4
89734,71.35,25.52,15.25
89735,58.29,7.7,23.1
89736,53.96,12.53,25.06
89737,46.13,24.01,21.28
89738,51.37,3.58,25.93
89739,42.05,23.63,12.66
89740,55.69,14.22,40.13
89741,35.28,3.41,18.78
89742,36.49,7.09,26.69
89743,33.39,10.76,22.06
89744,49.81,3.11,47.39
89745,36.11,4.14,27.08
89746,43.63,8.23,31.63
89747,45.67,5.53,29.62
89748,50.2,3.49,32.91
89749,56.19,1.88,32.03
89750,46.84,5.46,28.76
89751,51.89,2.72,32.8
89752,53.08,20.56,21.63
89753,36.99,12.29,25.03
89754,51.35,1.66,17.13
89755,50.6,1.76,40.48
89756,65.99,2.32,29.41
89757,67.72,1.8,28.05
89758,36.17,3.49,119.44
89759,55.33,28.04,28.79
89760,33.12,17.48,34.66
89761,45.93,26.91,16.32
89762,56.93,7.97,42.54
89763,48.05,3.25,17.78
89764,45.07,9.43,32.57
89765,41.14,14.38,29.58
89766,51.29,1.2,19.32
89767,42.09,2.46,44.99
89768,55.76,1.92,98.44
89769,62.14,12.76,31.2
89770,60.93,8.09,96.31
89771,57.74,19.19,36.14
89772,53.2,31.5,36.92
89773,44.04,6.32,14.54
89774,42.95,3.13,90.33
89775,50.7,11.13,36.69
89776,54.02,6.23,93.66
89777,42.48,3.27,26.13
89778,24.66,20.33,96.18
89779,56.48,19.01,15.19
89780,48.34,17.45,29.66
89781,58.83,3.43,37.45
89782,55.2,2.23,25.07
89783,54.51,5.73,29.0
89784,45.53,8.57,43.21
89785,47.41,7.01,36.11
89786,38.45,8.24,27.92
89787,51.07,7.08,30.4
89788,60.36,3.28,39.89
89789,42.85,15.66,27.93
89790,42.89,3.49,35.52
89791,51.69,12.83,82.28
89792,68.42,38.64,34.71
89793,45.93,26.87,28.96
89794,47.84,3.2,30.38
89795,49.47,2.38,30.44
89796,61.1,4.2,22.28
89797,59.36,5.52,21.73
89798,54.37,4.35,30.49
89799,61.85,7.56,19.6
89800,41.74,16.22,29.37
89801,39.45,29.04,106.46
89802,60.4,4.54,30.49
89803,53.54,8.2,24.73
89804,62.15,14.78,92.77
89805,44.32,1.31,33.42
89806,38.35,4.58,33.63
89807,46.77,7.94,21.64
89808,45.59,36.38,31.69
89809,39.03,3.02,48.89
89810,44.58,1.08,37.5
89811,55.47,11.29,21.29
89812,52.81,6.75,33.18
89813,62.63,23.52,40.32
89814,42.92,2.89,27.31
89815,56.28,5.13,32.23
89816,57.24,5.02,41.1
89817,66.39,7.6,36.49
89818,39.76,8.56,22.29
89819,48.63,3.9,24.04
89820,35.96,1.59,35.48
89821,58.14,3.73,19.24
89822,59.11,2.24,9.94
89823,49.29,17.1,30.8
89824,48.34,1.73,83.7
89825,53.02,9.91,17.49
89826,39.21,15.17,23.56
89827,59.37,2.79,26.88
89828,35.33,2.83,38.18
89829,52.14,6.84,51.7
89830,61.55,9.6,17.17
89831,35.39,3.69,99.24
89832,66.1,2.26,20.19
89833,57.56,19.18,31.77
89834,41.55,3.83,29.09
89835,61.5,17.68,32.68
89836,52.82,12.51,29.25
89837,50.27,1.23,16.68
89838,65.69,3.92,39.84
89839,46.21,8.44,16.56
89840,39.48,9.1,29.54
89841,45.09,13.7,47.72
89842,60.17,20.79,43.35
89843,55.15,10.63,19.67
89844,29.61,10.94,105.64
89845,49.91,24.36,24.48
89846,44.21,7.1,35.94
89847,34.11,10.26,30.2
89848,50.58,5.42,33.86
89849,55.12,19.07,24.83
89850,41.66,5.19,24.01
89851,58.25,4.0,33.03
89852,36.45,8.23,28.09
89853,52.75,46.4,113.24
89854,49.18,6.35,23.75
89855,49.03,1.16,33.25
89856,40.99,13.86,26.62
89857,54.25,22.74,32.82
89858,38.13,30.89,26.56
89859,56.67,6.23,33.94
89860,58.82,14.33,36.51
89861,51.34,37.48,26.86
89862,56.61,18.89,35.71
89863,58.3,2.38,21.75
89864,58.29,4.22,29.5
89865,52.52,2.87,92.8
89866,56.09,4.58,41.81
89867,31.08,9.88,28.29
89868,48.99,7.52,82.95
89869,36.59,10.48,21.02
89870,44.07,1.88,36.84
89871,57.55,23.77,24.49
89872,62.96,4.77,30.25
89873,51.81,18.2,26.14
89874,58.15,9.18,24.96
89875,62.77,9.88,38.64
89876,39.51,14.83,22.64
89877,36.39,4.98,32.4
89878,53.54,7.8,40.14
89879,43.93,2.51,31.06
89880,48.92,26.03,40.42
89881,44.47,11.88,28.68
89882,59.0,10.58,24.36
89883,73.52,12.77,35.87
89884,48.83,2.15,27.26
89885,40.35,6.89,26.93
89886,57.85,34.99,28.83
89887,36.16,1.54,39.6
89888,61.7,3.12,23.98
89889,44.48,17.58,104.33
89890,50.76,4.43,15.5
89891,48.4,9.31,60.12
89892,40.5,12.94,27.9
89893,42.53,2.96,33.66
89894,48.47,6.22,21.15
89895,43.27,4.75,22.82
89896,58.33,17.1,19.93
89897,40.49,7.22,38.17
89898,55.69,4.29,99.43
89899,26.76,18.62,31.38
89900,58.18,5.5,33.69
89901,56.27,2.68,33.27
89902,58.71,18.68,47.14
89903,36.36,19.14,24.53
89904,30.76,19.69,26.97
89905,47.19,1.14,87.94
89906,58.85,1.48,20.82
89907,67.09,15.82,25.92
89908,55.07,18.45,31.36
89909,56.18,55.37,30.91
89910,43.72,6.17,38.91
89911,56.57,8.95,23.4
89912,44.17,5.57,30.48
89913,36.54,1.02,14.03
89914,52.65,9.8,20.7
89915,55.69,8.7,31.43
89916,62.19,4.11,32.24
89917,44.91,1.18,33.26
89918,38.19,21.99,34.77
89919,59.12,1.86,20.33
89920,52.76,11.9,38.29
89921,54.37,3.88,32.07
89922,65.98,10.81,19.12
89923,73.82,15.53,32.52
89924,35.91,5.95,36.55
89925,43.16,4.11,23.15
89926,59.24,22.39,48.31
89927,53.93,1.76,20.7
89928,56.34,18.22,43.69
89929,36.04,36.54,28.22
89930,74.59,7.4,38.95
89931,56.85,6.78,32.37
89932,36.01,20.32,46.05
89933,51.65,2.69,39.09
89934,49.34,8.82,22.72
89935,35.93,27.6,30.91
89936,57.62,2.22,30.98
89937,53.45,25.29,30.01
89938,48.49,3.85,29.14
89939,46.74,1.93,19.05
89940,50.87,13.74,35.79
89941,38.51,4.32,26.43
89942,50.79,43.0,19.08
89943,49.85,13.07,37.97
89944,34.93,5.97,23.99
89945,33.37,2.01,43.81
89946,67.62,14.57,28.93
89947,52.23,7.47,34.87
89948,57.61,9.23,23.55
89949,60.76,9.1,33.19
89950,48.09,2.97,38.9
89951,52.77,7.97,37.01
89952,49.2,4.1,15.43
89953,48.35,3.91,23.77
89954,44.61,4.68,30.97
89955,43.96,20.55,34.62
89956,51.93,5.47,31.21
89957,57.31,4.73,26.98
89958,46.88,17.3,34.55
89959,46.34,6.91,37.04
89960,43.83,16.54,104.64
89961,51.03,23.52,20.73
89962,40.14,8.47,42.15
89963,55.39,11.15,94.1
89964,53.66,19.65,22.58
89965,68.23,20.6,36.68
89966,55.9,1.14,30.17
89967,43.39,13.06,43.03
89968,34.22,4.95,19.58
89969,42.95,11.54,26.57
89970,48.52,2.87,45.07
89971,50.0,3.91,21.5
89972,68.51,2.28,89.28
89973,42.68,4.9,23.61
89974,49.01,2.26,41.41
89975,47.01,2.78,23.67
89976,39.76,1.81,36.71
89977,40.39,9.5,36.88
89978,55.04,12.62,33.72
89979,37.42,2.18,33.24
89980,47.96,9.49,105.04
89981,68.07,3.69,34.09
89982,58.0,9.03,26.31
89983,68.17,6.77,47.24
89984,64.46,5.74,31.54
89985,59.06,2.68,31.14
89986,38.86,3.24,48.64
89987,41.94,5.14,110.08
89988,25.82,3.9,104.37
89989,40.17,2.08,17.02
89990,58.81,5.54,37.46
89991,53.4,1.53,34.38
89992,45.62,5.27,24.38
89993,34.68,4.66,113.49
89994,44.96,5.1,40.9
89995,50.89,8.08,33.3
89996,60.26,16.76,31.3
89997,38.41,1.39,33.69
89998,42.95,7.03,49.95
89999,44.0,20.14,34.82
90000,57.55,4.35,38.21
90001,52.88,9.52,30.3
90002,58.35,37.0,27.05
90003,68.78,14.77,33.81
90004,52.29,3.48,19.7
90005,54.64,20.1,24.77
90006,64.44,9.23,36.4
90007,37.78,5.0,103.87
90008,53.5,2.81,25.92
90009,36.86,1.7,19.4
90010,45.78,21.82,30.36
90011,59.39,7.78,31.29
90012,57.24,19.29,29.08
90013,68.06,2.66,45.82
90014,53.3,3.79,35.66
90015,44.38,4.11,92.91
90016,55.79,11.4,47.5
90017,35.64,1.8,39.21
90018,58.65,7.28,36.28
90019,43.51,6.42,23.72
90020,64.31,11.47,18.28
90021,47.04,16.19,26.63
90022,63.9,11.9,31.25
90023,46.95,64.51,20.44
90024,59.95,2.66,30.56
90025,59.42,13.25,21.29
90026,48.14,15.84,7.42
90027,49.36,25.23,30.63
90028,59.74,1.24,41.09
90029,79.44,22.44,32.35
90030,40.45,3.46,32.85
90031,62.12,15.12,43.68
90032,44.44,2.39,110.57
90033,46.16,4.18,33.8
90034,44.04,2.31,36.56
90035,42.15,5.38,38.77
90036,57.93,3.57,45.06
90037,57.4,5.52,24.07
90038,52.57,8.5,30.9
90039,56.07,6.18,22.07
90040,28.71,6.87,22.65
90041,46.38,22.26,18.65
90042,56.2,2.3,29.06
90043,46.08,14.65,43.35
90044,65.64,8.77,25.89
90045,38.79,25.71,27.22
90046,50.1,5.33,27.37
90047,53.19,1.83,28.22
90048,37.15,9.7,19.35
90049,57.49,2.04,22.39
90050,61.49,21.74,20.97
90051,61.95,3.42,28.42
90052,49.79,4.7,35.82
90053,46.93,9.38,34.41
90054,55.01,3.67,24.25
90055,49.5,15.07,14.81
90056,39.5,7.39,43.22
90057,56.7,2.79,103.0
90058,50.38,15.71,32.97
90059,48.72,1.79,18.2
90060,59.11,6.52,20.07
90061,44.13,5.11,25.56
90062,48.29,12.57,21.8
90063,53.61,11.72,31.25
90064,39.76,15.68,27.84
90065,51.28,1.39,93.31
90066,38.43,11.87,30.72
90067,76.81,30.72,89.93
90068,54.45,12.49,33.52
90069,48.85,26.66,35.69
90070,32.88,6.39,29.32
90071,61.89,3.73,19.66
90072,55.42,10.22,33.51
90073,61.54,34.86,35.06
90074,62.36,5.77,9.7
90075,38.08,17.82,28.68
90076,40.74,1.46,110.12
90077,58.07,9.51,26.85
90078,48.52,23.4,32.4
90079,41.12,2.27,35.12
90080,51.17,10.31,106.09
90081,61.0,19.94,39.06
90082,59.04,8.54,26.84
90083,46.85,9.62,27.9
90084,47.4,5.96,35.43
90085,58.3,9.42,31.52
90086,43.35,13.29,31.59
90087,49.01,5.13,29.16
90088,62.56,10.03,44.67
90089,44.79,12.88,32.84
90090,67.89,8.49,102.95
90091,64.28,13.6,39.07
90092,52.55,10.81,125.84
90093,66.25,3.81,33.3
90094,64.06,7.24,30.58
90095,63.4,8.99,41.5
90096,60.88,7.13,17.96
90097,45.19,17.93,17.32
90098,63.81,4.2,43.76
90099,64.53,7.61,30.29
90100,50.3,8.6,21.11
90101,37.48,5.88,90.17
90102,50.53,5.04,37.9
90103,46.85,4.76,19.23
90104,32.87,5.72,23.68
90105,59.83,4.49,29.32
90106,48.87,5.06,24.82
90107,38.53,5.79,40.01
90108,51.5,26.8,19.52
90109,59.54,9.84,20.11
90110,65.4,7.97,32.24
90111,62.59,31.2,19.45
90112,52.12,7.14,39.1
90113,47.68,12.47,17.46
90114,56.39,3.78,31.69
90115,53.39,7.01,36.53
90116,69.84,18.06,36.68
90117,56.28,1.23,39.21
90118,52.81,12.54,29.38
90119,40.85,5.06,101.16
90120,58.23,1.44,102.88
90121,46.25,4.88,32.02
90122,54.55,7.56,31.14
90123,53.71,4.09,25.79
90124,47.71,3.16,36.56
90125,56.44,3.8,34.14
90126,43.12,4.0,30.3
90127,48.6,1.18,9.17
90128,52.42,28.05,21.52
90129,32.48,11.82,30.84
90130,59.75,2.26,34.4
90131,33.56,8.35,20.69
90132,52.19,3.21,23.74
90133,28.64,7.47,17.79
90134,53.81,1.57,101.62
90135,57.15,8.7,40.82
90136,58.23,19.06,27.16
90137,46.98,13.78,25.62
90138,40.22,2.76,16.62
90139,81.7,11.72,22.25
90140,41.72,15.36,12.7
90141,31.91,22.32,24.54
90142,56.13,6.19,12.17
90143,44.02,16.36,111.2
90144,50.91,10.76,127.18
90145,82.95,2.69,19.5
90146,32.35,11.6,24.96
90147,54.05,20.3,44.05
90148,43.96,11.55,24.96
90149,45.57,6.51,33.09
90150,65.58,2.09,40.03
90151,49.75,2.27,23.44
90152,51.71,2.31,32.09
90153,38.33,14.36,13.2
90154,44.85,4.21,31.97
90155,53.47,6.17,40.57
90156,72.39,35.18,85.08
90157,53.74,3.44,36.95
90158,44.38,7.6,35.14
90159,41.06,7.35,107.2
90160,54.54,7.19,28.76
90161,28.37,20.33,28.06
90162,34.96,4.92,37.17
90163,36.55,3.82,23.54
90164,60.6,7.0,20.53
90165,40.03,10.9,36.34
90166,51.77,3.72,30.6
90167,56.25,6.57,20.54
90168,51.75,3.38,26.98
90169,49.94,23.49,38.13
90170,30.49,8.1,27.1
90171,50.31,4.67,38.52
90172,41.74,45.3,15.62
90173,27.64,29.51,17.83
90174,55.91,4.78,102.09
90175,49.72,4.68,29.63
90176,53.37,11.97,31.05
90177,70.91,7.51,49.04
90178,36.48,1.75,26.66
90179,54.33,14.12,40.43
90180,46.33,11.26,35.51
90181,53.61,8.4,21.74
90182,30.78,14.32,28.42
90183,49.96,11.22,24.67
90184,47.33,13.15,38.16
90185,63.83,6.08,24.42
90186,48.54,4.45,17.58
90187,49.96,9.5,31.07
90188,56.15,12.23,29.73
90189,42.72,5.65,93.82
90190,46.62,4.08,25.49
90191,51.18,10.2,26.29
90192,45.93,4.09,40.29
90193,38.26,5.81,35.57
90194,68.97,3.66,27.61
90195,50.83,8.89,24.3
90196,53.48,12.36,40.88
90197,53.89,41.7,33.13
90198,59.59,1.49,26.24
90199,62.08,22.69,31.0
90200,70.46,14.66,28.67
90201,75.66,6.55,24.96
90202,41.98,25.87,26.56
90203,45.35,1.07,32.46
90204,59.89,4.67,36.92
90205,57.45,1.49,103.42
90206,70.94,5.76,24.3
90207,58.12,4.7,23.06
90208,38.8,12.55,51.21
90209,61.85,1.52,23.74
90210,36.77,10.72,29.87
90211,37.38,26.33,12.45
90212,55.14,17.98,31.23
90213,37.59,1.41,32.79
90214,50.72,14.16,41.34
90215,52.31,16.48,30.11
90216,56.64,13.66,24.22
90217,53.17,36.09,24.02
90218,49.51,11.21,41.66
90219,33.6,2.76,39.62
90220,50.94,4.23,10.13
90221,38.31,27.99,22.55
90222,55.97,22.37,31.88
90223,36.28,16.4,27.29
90224,47.95,2.97,23.33
90225,47.2,19.74,36.56
90226,48.69,11.09,35.46
90227,62.31,2.9,113.41
90228,52.97,3.65,108.36
90229,65.26,6.67,29.67
90230,61.48,2.31,29.64
90231,31.57,47.21,21.66
90232,42.1,9.96,29.75
90233,58.49,1.54,90.25
90234,72.39,11.84,20.15
90235,45.73,2.67,23.08
90236,43.03,4.15,40.8
90237,40.09,8.93,31.89
90238,42.79,7.66,32.64
90239,61.13,4.78,29.16
90240,39.73,5.03,24.22
90241,60.6,15.51,34.53
90242,45.33,4.26,47.88
90243,54.19,46.82,24.59
90244,39.14,12.39,113.68
90245,38.68,5.08,36.51
90246,46.92,3.18,30.62
90247,57.55,4.71,32.31
90248,55.35,10.78,32.54
90249,66.72,21.06,25.3
90250,57.23,11.76,20.15
90251,52.84,16.32,20.54
90252,27.63,5.24,32.28
90253,54.77,10.06,39.52
90254,58.9,27.74,23.97
90255,33.73,15.88,35.56
90256,49.81,3.64,17.07
90257,55.32,3.77,23.25
90258,42.06,13.57,96.99
90259,63.81,8.98,35.34
90260,42.96,2.43,30.61
90261,41.17,5.39,98.16
90262,39.19,3.79,99.41
90263,52.43,3.48,29.0
90264,31.27,3.59,27.52
90265,41.02,11.66,29.39
90266,47.43,3.43,37.09
90267,51.07,25.59,26.85
90268,66.98,3.87,26.0
90269,28.41,4.8,23.39
90270,29.66,38.11,22.83
90271,48.11,15.82,76.31
90272,46.72,4.77,95.56
90273,54.5,1.37,24.55
90274,64.58,2.29,20.72
90275,39.47,10.79,31.98
90276,45.42,20.69,40.83
90277,32.42,12.32,25.93
90278,43.42,8.06,23.58
90279,40.41,8.46,29.76
90280,34.11,25.3,25.43
90281,57.1,1.74,87.6
90282,55.75,3.74,24.52
90283,37.77,2.6,107.4
90284,35.53,6.05,26.92
90285,33.32,1.15,24.6
90286,50.47,6.85,30.39
90287,39.56,2.44,32.57
90288,43.08,4.94,28.13
90289,66.16,1.76,23.5
90290,53.49,11.96,24.21
90291,39.22,2.54,24.6
90292,54.31,9.62,30.19
90293,48.55,1.82,33.0
90294,45.96,9.54,34.24
90295,50.8,15.95,24.61
90296,53.83,30.02,26.72
90297,43.94,8.14,39.84
90298,58.36,9.01,19.42
90299,43.73,7.18,35.74
90300,37.26,4.76,20.59
90301,49.19,16.13,7.24
90302,54.4,3.17,24.91
90303,58.4,5.96,24.52
90304,25.55,1.2,31.06
90305,28.35,1.04,17.86
90306,51.16,8.41,33.87
90307,50.87,22.99,31.67
90308,51.97,8.57,27.26
90309,56.9,12.04,31.45
90310,50.36,7.21,22.86
90311,55.83,1.34,18.39
90312,39.76,5.5,23.53
90313,47.65,3.94,34.35
90314,52.39,6.15,18.47
90315,47.57,2.86,20.94
90316,42.78,1.93,16.3
90317,63.24,3.06,47.87
90318,24.23,14.18,18.68
90319,60.04,31.22,33.72
90320,37.38,1.91,105.71
90321,45.12,17.89,33.34
90322,49.84,2.89,28.64
90323,62.58,1.81,23.08
90324,55.87,2.94,22.25
90325,59.98,4.83,35.2
90326,49.04,11.71,29.17
90327,63.52,6.56,18.93
90328,51.3,6.2,99.02
90329,64.66,25.7,39.19
90330,48.98,1.33,11.14
90331,58.93,2.74,31.41
90332,61.19,3.76,35.36
90333,55.85,3.39,25.32
90334,52.45,45.76,100.21
90335,39.91,27.59,25.69
90336,63.58,13.58,31.04
90337,54.43,14.66,36.98
90338,44.09,20.84,26.55
90339,58.7,3.9,30.65
90340,55.96,11.37,28.66
90341,40.88,4.35,19.66
90342,57.8,3.13,34.44
90343,62.12,3.3,38.41
90344,41.85,18.84,16.9
90345,38.29,6.69,16.66
90346,45.97,1.16,17.44
90347,50.92,8.82,34.31
90348,55.11,17.44,27.94
90349,53.41,2.98,39.28
90350,55.03,5.89,19.82
90351,44.48,10.9,41.16
90352,70.19,17.56,82.02
90353,47.37,1.13,34.27
90354,69.01,9.58,28.61
90355,65.56,12.79,32.85
90356,54.21,4.54,17.15
90357,38.9,2.63,36.07
90358,54.51,4.4,34.68
90359,45.57,1.06,38.93
90360,48.0,2.31,18.77
90361,65.43,23.18,38.31
90362,50.49,2.38,20.13
90363,49.69,4.87,25.58
90364,58.79,1.49,20.62
90365,55.46,2.7,108.45
90366,56.5,3.52,44.32
90367,71.28,8.06,25.52
90368,41.18,2.71,26.87
90369,46.0,14.97,40.83
90370,54.09,23.72,23.99
90371,56.7,14.4,109.13
90372,51.13,6.99,87.44
90373,39.81,2.08,33.15
90374,40.51,4.81,32.48
90375,52.72,14.22,42.34
90376,53.73,4.0,27.76
90377,54.59,27.06,25.02
90378,28.11,10.61,23.08
90379,44.86,7.1,41.18
90380,53.97,4.36,22.42
90381,42.55,15.14,30.6
90382,65.78,8.74,21.94
90383,48.19,20.99,39.45
90384,49.4,11.24,22.55
90385,32.28,9.61,31.94
90386,56.82,11.24,23.34
90387,38.41,4.4,38.83
90388,49.79,7.66,33.4
90389,52.55,4.83,103.83
90390,74.82,22.69,18.03
90391,52.58,11.82,87.25
90392,35.54,2.32,17.64
90393,62.49,1.08,27.02
90394,61.47,11.42,18.34
90395,38.8,6.84,31.47
90396,50.0,12.3,37.74
90397,55.73,11.71,29.25
90398,61.81,1.33,31.85
90399,57.3,7.28,117.54
90400,65.33,9.79,29.96
90401,48.15,10.79,30.96
90402,51.17,8.75,28.48
90403,42.02,19.82,23.47
90404,33.43,1.25,27.61
90405,65.57,5.9,32.27
90406,46.24,4.94,30.55
90407,44.15,2.4,28.55
90408,53.18,19.54,35.12
90409,49.2,12.39,113.3
90410,57.85,9.17,102.13
90411,40.36,6.46,17.02
90412,42.48,7.34,24.84
90413,70.02,3.09,23.85
90414,45.4,6.12,30.48
90415,33.71,1.51,32.97
90416,59.92,13.05,31.1
90417,74.05,4.42,33.06
90418,47.79,3.68,19.48
90419,56.5,1.7,36.39
90420,59.48,5.05,88.27
90421,38.69,1.28,27.16
90422,55.34,10.19,38.57
90423,69.83,4.19,36.3
90424,57.76,7.86,22.97
90425,49.29,12.34,27.29
90426,49.99,6.18,30.81
90427,41.58,4.21,110.74
90428,47.5,4.82,27.6
90429,68.4,19.34,30.6
90430,62.9,13.11,32.81
90431,49.92,4.2,26.97
90432,33.08,48.03,27.06
90433,40.38,54.75,36.84
90434,44.48,7.72,36.43
90435,52.67,2.45,19.71
90436,40.09,10.32,29.18
90437,59.85,13.49,29.52
90438,54.23,11.63,44.01
90439,50.29,1.49,12.85
90440,45.26,1.41,29.3
90441,56.68,4.63,32.09
90442,39.1,25.51,45.43
90443,56.24,4.69,38.63
90444,32.8,1.62,17.5
90445,60.42,49.41,25.49
90446,41.35,17.19,29.12
90447,61.38,25.54,35.57
90448,53.85,6.55,27.67
90449,45.26,2.11,23.72
90450,33.16,1.62,29.61
90451,56.52,25.02,48.4
90452,58.17,15.39,32.29
90453,41.64,2.45,40.36
90454,65.99,31.93,25.19
90455,54.19,9.54,25.8
90456,66.45,21.85,23.05
90457,50.29,1.61,20.46
90458,65.45,18.43,33.91
90459,49.89,21.24,18.43
90460,54.78,3.68,33.06
90461,71.6,6.15,48.82
90462,50.48,2.72,31.61
90463,38.15,2.3,27.43
90464,55.92,6.51,25.89
90465,49.14,19.31,36.05
90466,70.46,1.83,26.33
90467,41.41,15.83,28.33
90468,45.42,15.85,39.82
90469,48.8,2.7,4.53
90470,47.72,14.17,19.58
90471,38.14,5.34,22.3
90472,39.67,36.13,35.58
90473,73.01,4.98,23.03
90474,72.28,16.24,34.56
90475,42.85,11.54,29.82
90476,43.77,5.1,41.32
90477,47.37,32.8,32.99
90478,45.48,4.43,32.74
90479,48.75,5.63,37.09
90480,58.08,11.68,27.17
90481,54.11,9.04,27.47
90482,59.47,5.52,32.79
90483,48.52,14.69,30.42
90484,52.13,6.9,37.12
90485,49.18,2.87,105.03
90486,55.71,12.14,21.73
90487,57.1,4.12,23.39
90488,43.21,10.08,32.84
90489,54.04,46.97,15.12
90490,56.6,16.64,26.58
90491,55.46,8.17,33.6
90492,45.91,4.21,13.76
90493,69.45,1.75,33.48
90494,63.01,4.4,29.53
90495,56.68,6.4,36.05
90496,45.19,6.49,26.57
90497,62.44,13.84,10.23
90498,55.08,4.99,28.1
90499,49.02,16.72,31.62
90500,42.15,5.39,32.39
90501,65.16,4.18,36.89
90502,60.35,1.1,35.23
90503,49.67,15.07,23.37
90504,44.26,10.68,19.66
90505,51.05,5.37,26.19
90506,45.98,21.25,29.66
90507,49.72,10.01,36.71
90508,59.31,16.67,36.0
90509,57.62,2.32,27.74
90510,52.9,7.02,27.84
90511,42.06,18.61,21.33
90512,39.04,3.91,83.4
90513,41.15,9.02,36.7
90514,45.71,21.46,44.35
90515,42.91,2.24,40.76
90516,61.84,8.41,32.94
90517,50.25,5.13,26.26
90518,47.69,2.22,33.62
90519,52.19,7.11,27.44
90520,54.1,6.94,34.03
90521,43.69,14.31,21.45
90522,48.07,4.06,35.57
90523,38.15,8.62,29.16
90524,54.19,4.01,21.24
90525,32.93,7.81,32.91
90526,42.65,18.17,40.23
90527,43.47,6.54,27.54
90528,57.82,3.84,33.87
90529,38.96,5.55,40.95
90530,45.63,2.52,49.64
90531,53.88,16.49,104.74
90532,69.88,9.56,27.26
90533,45.33,3.54,21.94
90534,59.78,17.03,35.1
90535,38.29,7.56,31.4
90536,55.05,2.74,48.01
90537,64.99,1.56,15.36
90538,60.58,25.04,27.69
90539,48.67,13.02,14.7
90540,63.84,15.27,29.42
90541,56.67,13.19,16.1
90542,36.9,26.98,19.8
90543,62.45,13.4,27.46
90544,36.39,21.12,53.87
90545,55.99,1.55,23.85
90546,46.27,7.07,27.07
90547,45.33,5.63,31.94
90548,48.28,3.94,20.53
90549,48.34,13.89,36.47
90550,57.26,2.36,34.4
90551,56.91,5.73,31.84
90552,51.82,1.34,46.83
90553,69.79,8.15,32.63
90554,36.98,8.44,34.69
90555,70.39,27.63,26.1
90556,48.44,14.61,30.72
90557,36.99,7.03,41.92
90558,33.43,36.48,48.29
90559,50.88,1.82,42.68
90560,67.44,36.92,16.29
90561,62.19,4.36,28.95
90562,45.02,23.16,24.05
90563,35.74,27.23,29.38
90564,34.36,2.09,16.07
90565,44.37,18.28,27.0
90566,69.52,17.77,27.69
90567,55.48,11.07,28.03
90568,39.91,3.37,36.7
90569,65.93,13.13,16.18
90570,52.42,11.85,32.24
90571,41.75,6.54,16.67
90572,74.17,1.04,47.1
90573,59.61,8.67,27.78
90574,29.85,24.73,36.04
90575,52.32,39.61,45.49
90576,57.43,12.04,40.65
90577,57.49,10.85,36.71
90578,46.36,1.03,41.3
90579,55.01,12.4,35.6
90580,69.1,2.3,31.15
