,Normal_Samples,Exponential_Samples,Bimodal_Samples
71026,41.86,4.09,23.1
71027,48.32,26.79,36.07
71028,58.77,9.45,33.91
71029,55.2,5.47,23.65
71030,56.23,19.21,27.98
71031,61.59,5.96,50.55
71032,26.05,1.3,94.93
71033,42.96,14.69,42.66
71034,41.62,12.68,28.65
71035,36.46,1.95,9.91
71036,44.57,3.47,29.35
71037,45.58,10.01,21.84
71038,60.98,4.72,29.75
71039,39.68,6.6,15.52
71040,46.5,2.56,87.49
71041,44.04,3.43,24.87
71042,53.49,8.59,9.82
71043,47.48,10.01,22.3
71044,44.98,3.45,34.04
71045,41.41,32.18,33.08
71046,36.87,9.96,29.52
71047,44.4,11.16,27.92
71048,47.47,7.79,28.23
71049,66.5,9.03,27.56
71050,38.29,15.67,43.93
71051,41.62,29.24,23.48
71052,44.85,8.21,32.44
71053,67.56,3.1,31.7
71054,30.17,21.05,52.85
71055,65.53,6.75,34.93
71056,57.28,22.39,29.2
71057,55.91,12.15,30.29
71058,57.8,8.69,91.71
71059,51.4,13.93,35.53
71060,56.39,4.0,40.08
71061,52.43,1.42,95.11
71062,68.63,4.65,102.61
71063,41.78,23.28,100.74
71064,50.43,3.43,40.34
71065,58.67,10.6,20.19
71066,41.83,6.31,17.83
71067,47.88,9.76,25.37
71068,45.02,2.0,21.37
71069,48.52,1.96,30.35
71070,55.95,27.85,35.29
71071,63.15,12.46,30.22
71072,69.55,6.29,105.21
71073,48.31,28.52,24.69
71074,60.5,25.08,26.18
71075,57.8,25.08,23.45
71076,52.26,3.51,23.3
71077,61.67,4.72,26.4
71078,57.86,9.29,34.83
71079,56.02,11.2,18.42
71080,52.09,6.01,11.21
71081,53.23,2.02,32.83
71082,32.16,11.05,32.66
71083,58.24,8.02,28.64
71084,56.51,22.77,31.82
71085,40.95,15.76,25.98
71086,45.21,23.94,32.35
71087,59.09,6.89,103.68
71088,54.54,7.58,19.02
71089,67.45,8.91,25.01
71090,58.94,4.73,31.91
71091,57.47,15.32,38.6
71092,30.45,10.58,101.76
71093,39.97,15.01,31.69
71094,31.29,2.88,11.73
71095,59.15,9.13,35.31
71096,43.96,3.06,21.06
71097,46.99,1.55,28.01
71098,51.85,18.5,22.99
71099,43.44,12.86,108.78
71100,45.95,16.65,36.23
71101,40.77,5.5,38.25
71102,48.07,2.9,22.12
71103,47.04,6.45,24.23
71104,55.09,15.19,30.8
71105,45.49,5.64,25.8
71106,70.03,19.41,26.67
71107,48.86,3.01,29.4
71108,53.01,6.99,42.97
71109,42.95,17.83,30.4
71110,50.11,9.66,20.59
71111,42.02,6.99,22.07
71112,41.15,11.14,24.06
71113,40.76,1.52,41.35
71114,42.19,23.6,6.87
71115,66.78,1.14,22.95
71116,48.65,2.68,24.64
71117,45.24,1.18,23.12
71118,55.85,27.26,27.68
71119,63.55,1.12,30.4
71120,52.48,7.99,101.5
71121,42.56,7.81,21.88
71122,29.23,23.4,31.66
71123,42.21,27.28,31.73
71124,40.91,4.4,34.78
71125,59.76,1.24,21.16
71126,44.59,2.62,25.97
71127,47.87,6.26,32.91
71128,62.85,28.76,90.4
71129,54.18,37.57,26.98
71130,39.75,11.63,29.7
71131,55.79,16.81,30.57
71132,47.32,2.12,33.66
71133,38.61,5.52,20.24
71134,55.62,9.31,16.6
71135,52.4,5.58,6.51
71136,56.11,1.32,36.56
71137,55.81,4.29,36.53
71138,49.98,16.51,41.93
71139,50.46,6.54,41.45
71140,52.4,4.56,31.01
71141,43.21,17.24,24.74
71142,50.45,8.61,20.61
71143,49.35,24.71,106.55
71144,31.95,6.91,15.68
71145,49.17,17.95,30.19
71146,65.59,13.46,24.91
71147,42.88,3.05,31.93
71148,55.42,12.31,22.36
71149,46.1,7.54,22.68
71150,58.47,14.69,13.1
71151,44.56,5.77,29.71
71152,37.83,13.52,25.48
71153,43.35,2.26,24.01
71154,50.07,17.02,25.93
71155,59.09,21.38,45.44
71156,29.87,12.6,28.85
71157,56.3,3.25,32.49
71158,61.25,5.57,36.3
71159,72.79,1.13,20.85
71160,38.53,6.57,26.64
71161,44.63,3.63,37.9
71162,53.55,8.18,31.89
71163,51.3,7.67,17.28
71164,39.1,1.5,24.84
71165,48.59,9.27,27.98
71166,50.88,13.21,40.32
71167,35.4,7.28,39.03
71168,35.36,7.24,17.12
71169,47.23,8.21,17.07
71170,53.71,3.23,29.83
71171,54.69,1.12,32.86
71172,38.37,7.5,93.88
71173,36.18,8.78,45.52
71174,53.46,9.34,38.18
71175,53.73,9.52,27.66
71176,48.08,5.89,25.64
71177,54.69,9.75,32.36
71178,78.63,22.32,26.58
71179,61.25,6.99,13.49
71180,37.61,2.31,28.9
71181,61.87,10.7,39.43
71182,41.23,13.3,31.12
71183,44.91,7.3,24.04
71184,32.31,15.2,41.06
71185,57.35,8.15,32.48
71186,30.42,6.34,45.78
71187,57.96,17.0,48.78
71188,60.27,19.03,26.31
71189,53.77,34.03,34.21
71190,56.01,8.45,13.36
71191,49.51,1.17,25.57
71192,57.71,11.97,20.73
71193,35.31,5.53,22.21
71194,39.63,29.97,36.13
71195,46.95,9.93,107.26
71196,59.64,10.35,38.19
71197,48.09,2.49,92.68
71198,54.8,24.44,25.01
71199,50.78,7.18,111.97
71200,56.45,13.05,37.9
71201,67.93,3.89,30.52
71202,49.55,36.17,26.2
71203,59.46,5.12,101.8
71204,52.98,1.28,17.81
71205,53.93,15.79,14.88
71206,53.71,3.13,42.65
71207,66.14,11.18,41.48
71208,76.22,14.16,28.1
71209,58.24,5.9,34.36
71210,69.4,4.71,99.78
71211,46.62,2.45,38.08
71212,43.15,16.28,31.81
71213,50.03,20.98,34.52
71214,45.11,5.63,22.56
71215,36.77,14.45,47.19
71216,38.13,5.48,21.62
71217,45.0,18.34,120.81
71218,55.44,7.11,28.97
71219,66.45,3.61,41.48
71220,54.35,7.33,19.81
71221,54.44,8.78,41.71
71222,60.88,9.1,32.16
71223,24.5,8.24,34.26
71224,42.47,13.59,37.73
71225,42.98,22.11,24.61
71226,46.23,4.22,36.36
71227,65.05,11.12,32.33
71228,58.47,18.25,27.8
71229,80.33,9.14,27.86
71230,49.18,6.62,88.51
71231,54.73,7.56,23.46
71232,35.26,4.85,28.52
71233,59.71,2.52,37.52
71234,52.83,1.16,84.26
71235,47.28,17.12,35.63
71236,59.32,26.89,35.7
71237,34.0,36.03,37.37
71238,42.09,13.2,86.88
71239,50.93,3.65,29.68
71240,36.35,10.39,34.12
71241,63.86,20.88,23.9
71242,49.96,13.48,35.64
71243,38.96,4.9,36.39
71244,68.57,28.27,31.28
71245,53.18,1.69,42.81
71246,59.12,3.32,21.11
71247,58.32,24.54,23.01
71248,45.14,10.53,38.6
71249,51.28,8.14,31.32
71250,57.13,32.15,31.02
71251,50.45,11.33,33.78
71252,36.57,8.58,34.45
71253,50.93,7.23,26.16
71254,54.13,13.36,20.25
71255,44.05,9.29,40.62
71256,32.06,4.74,35.52
71257,57.31,2.43,24.15
71258,54.65,8.46,28.76
71259,21.14,17.91,37.51
71260,46.09,5.62,26.51
71261,44.21,6.02,33.7
71262,60.03,9.11,41.4
71263,46.81,17.74,35.9
71264,29.79,1.3,29.25
71265,43.15,11.98,18.21
71266,74.47,1.43,19.94
71267,58.31,12.34,34.3
71268,40.55,13.55,34.66
71269,58.7,12.34,34.02
71270,57.73,1.02,121.69
71271,33.27,2.87,36.42
71272,49.14,17.99,40.46
71273,50.52,11.19,26.65
71274,41.01,19.87,30.73
71275,53.72,2.91,22.01
71276,65.96,5.93,37.59
71277,39.75,3.16,26.2
71278,45.04,2.6,27.68
71279,57.23,11.84,27.12
71280,49.89,12.43,34.04
71281,30.37,27.53,28.33
71282,53.51,22.64,30.0
71283,52.17,25.88,37.62
71284,49.8,7.01,28.33
71285,49.16,8.25,21.51
71286,31.42,2.0,28.38
71287,62.95,12.52,14.32
71288,65.23,12.57,114.1
71289,27.53,3.41,33.93
71290,49.02,2.81,23.58
71291,44.16,13.55,25.39
71292,42.9,8.97,20.34
71293,66.92,11.21,23.18
71294,64.82,6.12,106.1
71295,35.96,1.55,40.31
71296,57.29,6.02,25.98
71297,41.71,6.99,21.43
71298,42.85,5.71,33.85
71299,46.83,15.51,33.17
71300,46.2,3.39,21.42
71301,37.17,15.76,31.66
71302,46.61,2.53,38.9
71303,45.02,10.41,30.74
71304,48.19,3.08,115.75
71305,57.74,1.11,35.53
71306,64.56,6.34,3.3
71307,64.7,13.49,25.3
71308,55.96,12.77,98.58
71309,55.07,30.19,27.27
71310,50.86,8.1,22.28
71311,30.08,2.71,105.73
71312,48.03,2.97,34.31
71313,50.37,15.25,108.44
71314,70.83,12.78,33.0
71315,54.26,4.1,45.83
71316,41.44,4.38,26.61
71317,43.11,5.84,32.89
71318,50.05,1.94,17.33
71319,47.31,15.01,21.84
71320,44.26,1.12,20.47
71321,42.56,12.85,39.07
71322,45.67,11.18,34.28
71323,49.14,11.04,19.48
71324,54.82,19.99,29.92
71325,47.85,13.26,98.08
71326,56.09,22.0,20.31
71327,41.06,9.72,24.91
71328,41.05,7.63,25.99
71329,39.31,13.43,37.93
71330,50.89,4.93,19.24
71331,45.39,3.54,18.89
71332,53.35,12.22,121.43
71333,55.78,5.78,24.46
71334,45.47,15.84,36.88
71335,49.03,1.98,24.09
71336,64.51,12.22,46.14
71337,55.27,5.77,27.65
71338,65.09,7.99,31.69
71339,50.16,4.56,91.39
71340,45.37,12.45,34.03
71341,51.43,10.58,34.22
71342,45.48,2.97,90.62
71343,40.05,25.3,35.07
71344,53.19,8.34,31.32
71345,28.94,12.52,32.35
71346,56.05,10.98,33.04
71347,37.52,38.3,89.33
71348,47.98,8.17,113.34
71349,35.28,5.08,90.14
71350,48.57,43.02,33.92
71351,60.17,3.75,34.41
71352,52.26,13.57,34.03
71353,56.92,11.52,23.92
71354,52.67,22.09,33.76
71355,36.16,1.11,35.52
71356,51.12,10.02,93.74
71357,56.79,1.11,28.25
71358,44.07,30.34,20.47
71359,52.73,15.07,34.81
71360,44.2,14.26,38.52
71361,56.45,5.76,40.57
71362,46.72,4.95,30.5
71363,36.72,9.69,31.8
71364,52.05,4.46,34.38
71365,58.46,10.84,47.71
71366,71.73,8.19,18.83
71367,66.41,21.25,21.03
71368,57.74,14.16,28.39
71369,62.25,1.32,45.33
71370,36.72,13.8,23.57
71371,73.55,1.49,23.08
71372,64.24,23.66,33.24
71373,42.43,35.83,31.53
71374,59.75,4.96,17.28
71375,47.9,9.88,28.01
71376,47.93,11.8,40.52
71377,59.5,10.6,20.12
71378,60.37,3.22,84.6
71379,48.65,1.13,96.39
71380,43.43,4.99,24.25
71381,39.1,5.37,23.38
71382,53.75,16.37,32.78
71383,39.04,10.06,31.12
71384,58.77,12.8,22.22
71385,54.86,2.95,23.53
71386,61.14,5.88,30.28
71387,47.6,26.3,22.46
71388,48.11,4.69,26.35
71389,59.26,5.05,28.92
71390,61.6,9.21,105.33
71391,55.0,12.66,96.44
71392,57.01,8.48,42.53
71393,43.94,5.15,27.48
71394,47.22,8.7,95.29
71395,46.42,2.55,21.42
71396,68.04,16.39,29.59
71397,37.63,11.56,36.17
71398,46.1,2.42,46.75
71399,61.05,29.16,31.7
71400,49.42,25.28,35.69
71401,54.65,19.8,40.36
71402,77.55,3.94,34.09
71403,46.66,1.32,37.31
71404,38.81,1.01,40.28
71405,56.45,8.75,27.02
71406,43.9,5.59,79.95
71407,35.02,8.18,39.57
71408,53.3,1.32,33.07
71409,42.12,1.25,101.57
71410,60.19,11.44,35.91
71411,44.91,3.64,25.45
71412,40.92,3.87,22.96
71413,44.74,13.56,39.72
71414,47.52,2.6,32.39
71415,40.06,2.75,108.18
71416,54.29,7.05,22.47
71417,63.05,5.45,19.04
71418,43.58,19.56,19.69
71419,41.23,28.82,36.22
71420,56.84,4.53,24.96
71421,61.53,2.95,35.53
71422,32.13,2.8,102.13
71423,54.44,7.76,28.79
71424,48.18,8.47,33.61
71425,55.03,11.61,22.66
71426,37.74,7.41,26.98
71427,47.63,8.9,20.41
71428,41.04,25.13,36.64
71429,46.13,18.63,27.66
71430,53.86,8.55,23.5
71431,54.22,2.52,112.98
71432,72.72,21.04,37.42
71433,49.06,10.31,35.1
71434,51.37,43.59,23.61
71435,65.81,8.33,26.69
71436,53.45,2.12,44.72
71437,52.72,7.79,32.92
71438,48.19,32.25,40.28
71439,52.59,2.71,28.25
71440,58.28,14.22,23.34
71441,49.86,4.85,30.37
71442,50.59,4.48,39.63
71443,58.68,6.04,12.04
71444,54.85,33.44,16.07
71445,50.53,4.49,22.14
71446,64.07,8.19,30.16
71447,52.62,7.03,114.7
71448,49.64,2.17,18.03
71449,52.49,1.6,34.13
71450,43.41,6.89,98.46
71451,45.86,7.77,27.24
71452,57.39,5.12,41.08
71453,39.56,4.06,31.59
71454,40.0,2.94,33.9
71455,46.82,34.78,22.47
71456,51.0,8.92,22.88
71457,69.94,2.13,32.48
71458,52.24,10.47,99.82
71459,53.63,16.94,16.63
71460,45.47,4.55,35.07
71461,69.27,34.48,28.6
71462,66.04,2.28,25.8
71463,39.22,11.46,23.02
71464,34.49,10.94,29.95
71465,47.74,7.92,32.64
71466,43.52,22.42,43.48
71467,32.6,2.5,35.7
71468,37.55,8.9,28.12
71469,42.26,10.38,36.35
71470,39.5,6.68,31.45
71471,59.6,1.6,25.21
71472,47.23,6.08,39.03
71473,57.64,63.87,24.41
71474,50.94,4.85,30.83
71475,51.63,9.84,14.34
71476,56.72,3.28,24.81
71477,61.22,1.3,37.07
71478,45.85,7.62,24.41
71479,57.99,5.86,39.2
71480,63.45,25.34,24.78
71481,50.3,40.84,25.61
71482,52.19,9.44,44.24
71483,43.26,5.35,44.01
71484,37.91,7.22,25.17
71485,59.91,4.5,25.74
71486,56.46,15.67,33.77
71487,32.33,1.43,31.96
71488,60.6,3.23,100.14
71489,59.61,3.4,37.44
71490,46.43,35.1,23.53
71491,51.03,6.31,27.62
71492,42.18,4.59,29.5
71493,36.35,2.63,35.96
71494,48.18,15.7,32.64
71495,45.67,7.21,34.15
71496,39.89,3.23,33.22
71497,39.37,7.94,33.45
71498,41.05,12.04,35.36
71499,56.36,6.34,33.68
71500,42.66,62.89,20.89
71501,49.69,5.1,25.13
71502,47.79,13.63,25.08
71503,34.96,2.64,28.55
71504,47.28,29.79,24.12
71505,65.23,8.88,32.56
71506,63.92,11.13,94.8
71507,32.11,14.68,18.3
71508,54.24,8.01,25.12
71509,54.29,13.42,13.2
71510,52.86,5.97,35.81
71511,60.23,16.58,39.22
71512,50.12,5.96,33.85
71513,43.63,12.17,41.74
71514,70.32,17.55,37.32
71515,52.06,6.47,33.3
71516,49.2,16.68,23.14
71517,42.34,17.76,37.03
71518,47.61,24.9,39.92
71519,27.15,16.89,23.14
71520,45.44,1.8,29.78
71521,49.17,29.69,35.6
71522,50.84,14.93,19.02
71523,61.77,4.99,35.41
71524,54.99,3.56,42.21
71525,35.44,2.14,37.75
71526,48.8,3.25,25.25
71527,61.93,7.75,33.72
71528,59.55,7.69,35.95
71529,56.18,32.98,26.75
71530,48.98,10.55,20.12
71531,45.42,5.37,38.69
71532,67.68,13.14,102.23
71533,44.72,11.24,29.95
71534,73.51,2.15,18.0
71535,50.64,12.35,34.72
71536,32.66,3.18,26.97
71537,49.98,41.25,19.66
71538,36.2,4.28,120.55
71539,45.39,4.21,109.72
71540,55.69,13.19,26.45
71541,42.23,3.29,37.23
71542,46.24,9.04,25.53
71543,47.42,10.68,22.07
71544,39.81,18.48,82.04
71545,42.07,2.94,42.83
71546,62.81,2.08,28.61
71547,45.8,4.58,36.4
71548,29.92,5.86,31.96
71549,44.41,1.11,28.29
71550,83.86,9.52,23.66
71551,56.68,16.39,33.7
71552,47.21,1.7,24.88
71553,61.26,1.22,9.16
71554,44.96,38.07,37.52
71555,54.59,1.78,32.0
71556,47.49,1.95,29.36
71557,54.73,4.66,105.0
71558,70.06,2.96,26.74
71559,57.68,5.09,31.41
71560,60.79,12.49,25.16
71561,56.54,22.61,30.83
71562,47.35,1.24,36.1
71563,66.41,13.68,27.89
71564,62.79,18.81,98.15
71565,34.45,1.54,36.25
71566,56.45,3.44,23.86
71567,64.6,7.75,19.67
71568,37.3,4.7,16.5
71569,38.09,20.51,31.71
71570,53.72,11.37,31.64
71571,55.38,17.29,35.46
71572,51.94,1.91,21.11
71573,48.27,56.57,22.97
71574,40.71,6.09,23.03
71575,72.53,7.15,19.22
71576,60.3,3.82,23.14
71577,39.68,64.54,30.17
71578,67.48,5.68,119.5
71579,33.46,6.26,36.81
71580,48.35,7.16,32.29
71581,37.09,3.21,33.38
71582,56.5,7.98,27.67
71583,70.57,6.33,45.33
71584,59.94,21.42,34.79
71585,57.43,9.1,32.63
71586,62.85,5.44,92.99
71587,49.4,1.21,20.78
71588,62.36,5.14,34.14
71589,33.47,9.27,34.63
71590,70.84,33.75,32.79
71591,46.36,32.54,28.6
71592,50.84,4.08,27.13
71593,63.5,3.54,31.27
71594,60.93,3.39,32.39
71595,59.74,2.65,32.39
71596,52.42,6.33,43.1
71597,44.27,10.61,28.99
71598,49.72,31.88,26.5
71599,55.66,4.53,90.11
71600,29.93,17.32,30.56
71601,52.34,10.6,111.69
71602,63.23,12.34,20.94
71603,59.3,1.74,22.75
71604,43.24,6.66,30.92
71605,45.76,4.12,26.05
71606,41.9,9.81,22.94
71607,46.86,35.73,34.51
71608,40.08,3.55,27.75
71609,37.74,11.53,32.02
71610,33.99,8.31,26.63
71611,49.85,35.25,41.6
71612,47.25,1.41,25.62
71613,38.47,4.4,37.45
71614,51.46,9.84,32.13
71615,57.2,10.47,30.14
71616,64.03,5.95,38.22
71617,60.21,1.55,47.5
71618,42.42,16.46,24.43
71619,34.3,7.18,37.81
71620,50.72,8.52,32.56
71621,35.97,21.99,21.51
71622,52.44,7.65,18.71
71623,50.07,4.72,36.27
71624,42.91,2.03,27.77
71625,62.74,11.71,30.92
71626,34.11,15.8,41.85
71627,57.42,19.82,32.0
71628,42.48,6.14,36.25
71629,52.5,13.31,28.38
71630,41.08,10.75,9.51
71631,38.75,15.39,29.71
71632,52.84,12.41,14.48
71633,60.57,6.04,38.59
71634,42.58,10.57,42.86
71635,46.82,12.48,24.33
71636,45.22,3.9,27.8
71637,52.25,2.73,37.71
71638,56.54,7.06,33.72
71639,40.31,12.78,30.28
71640,41.13,9.99,23.59
71641,53.15,25.81,46.12
71642,51.59,3.39,21.94
71643,58.18,3.83,23.33
71644,32.94,1.08,29.1
71645,40.78,1.82,19.89
71646,48.17,19.77,27.25
71647,40.84,15.69,27.99
71648,51.0,5.25,20.81
71649,43.62,7.03,107.21
71650,53.79,17.6,32.8
71651,59.1,12.48,37.1
71652,37.68,39.11,35.99
71653,49.17,4.21,32.63
71654,40.34,17.38,25.08
71655,73.27,21.99,41.54
71656,51.63,3.71,35.45
71657,42.6,4.76,32.75
71658,44.19,4.66,28.82
71659,62.46,55.68,20.97
71660,49.5,3.03,15.08
71661,42.55,4.54,37.83
71662,52.88,2.77,78.56
71663,53.1,7.27,34.63
71664,36.43,14.85,15.0
71665,36.83,1.47,20.34
71666,44.57,1.52,31.14
71667,66.69,13.62,31.01
71668,32.1,10.89,16.28
71669,51.35,7.58,18.34
71670,24.67,13.57,33.4
71671,57.74,1.43,37.72
71672,45.08,3.26,46.04
71673,55.0,4.95,40.28
71674,53.15,2.23,98.17
71675,46.45,3.33,25.06
71676,49.65,1.29,22.36
71677,48.66,28.47,33.22
71678,51.95,6.0,36.13
71679,49.39,12.56,29.42
71680,48.31,12.19,32.09
71681,39.5,19.09,25.54
71682,60.47,15.22,43.46
71683,56.0,20.77,49.1
71684,40.23,15.72,26.63
71685,61.55,1.13,21.95
71686,68.67,4.94,38.89
71687,38.94,11.87,38.81
71688,37.61,22.03,16.16
71689,54.58,24.93,93.87
71690,63.49,36.17,88.04
71691,64.24,10.64,33.57
71692,50.8,5.14,30.76
71693,36.52,10.26,19.42
71694,48.34,7.55,15.08
71695,54.7,28.47,32.27
71696,55.05,20.29,27.38
71697,46.23,7.65,31.55
71698,66.83,4.66,24.38
71699,28.16,8.86,36.59
71700,74.24,1.32,29.55
71701,29.07,10.45,31.48
71702,55.16,3.47,91.82
71703,51.63,22.21,104.8
71704,61.38,9.19,41.97
71705,48.2,2.58,9.04
71706,41.12,5.69,37.74
71707,51.31,4.23,16.66
71708,41.35,9.7,99.18
71709,46.83,16.69,32.13
71710,47.65,4.91,36.89
71711,50.26,3.63,17.48
71712,36.44,8.09,32.93
71713,48.67,4.69,31.62
71714,50.96,7.31,27.5
71715,51.08,5.54,29.68
71716,43.72,7.41,36.89
71717,38.77,2.32,37.07
71718,66.21,6.35,29.75
71719,63.15,10.45,40.04
71720,41.42,2.97,35.05
71721,53.3,3.17,29.63
71722,61.3,1.29,24.04
71723,29.2,20.22,40.01
71724,54.75,23.14,30.19
71725,44.48,1.46,30.17
71726,62.88,6.14,37.45
71727,57.3,21.81,22.54
71728,33.44,9.07,47.89
71729,56.72,11.57,27.96
71730,54.25,15.25,36.35
71731,50.03,6.05,31.34
71732,53.81,33.16,33.3
71733,61.92,10.52,35.8
71734,23.31,10.9,26.91
71735,50.19,2.15,47.6
71736,48.94,5.69,40.13
71737,45.18,3.9,16.99
71738,65.58,4.32,31.82
71739,49.36,1.59,26.89
71740,59.32,11.47,19.73
71741,51.8,54.72,33.4
71742,47.45,8.13,11.86
71743,56.94,5.68,107.44
71744,42.75,22.56,31.38
71745,48.68,9.87,100.91
71746,52.01,11.18,30.16
71747,68.05,6.22,25.22
71748,53.12,5.7,24.53
71749,36.58,14.74,46.76
71750,65.57,24.11,31.06
71751,49.45,17.96,18.69
71752,34.18,3.93,38.0
71753,49.97,5.19,27.38
71754,54.04,1.46,101.34
71755,40.9,2.77,36.81
71756,59.7,19.37,95.57
71757,51.86,1.57,29.62
71758,56.56,5.34,20.75
71759,59.24,14.94,32.48
71760,45.5,6.43,21.47
71761,45.63,3.3,26.09
71762,62.74,6.72,36.17
71763,33.38,12.46,28.79
71764,40.43,4.38,38.83
71765,48.15,31.62,30.47
71766,37.22,14.58,41.36
71767,25.49,7.94,55.18
71768,46.75,20.51,30.16
71769,37.19,8.64,25.78
71770,46.06,3.02,94.1
71771,51.74,11.21,30.95
71772,53.27,27.96,34.84
71773,46.51,4.6,106.03
71774,43.92,10.92,35.19
71775,42.29,15.29,35.87
71776,46.44,15.55,15.72
71777,47.7,6.06,27.37
71778,40.9,17.75,36.55
71779,53.52,14.34,31.57
71780,32.48,4.02,26.33
71781,57.72,15.96,98.44
71782,55.81,3.13,28.91
71783,41.86,19.74,25.02
71784,39.64,2.21,31.28
71785,36.0,6.82,29.32
71786,41.54,2.07,17.84
71787,55.86,6.7,30.29
71788,44.19,13.42,20.27
71789,53.62,28.48,35.88
71790,38.33,7.61,122.59
71791,55.43,1.31,32.06
71792,43.18,17.82,43.17
71793,45.54,14.48,23.34
71794,55.18,2.31,39.64
71795,53.8,23.67,35.33
71796,61.36,2.44,45.34
71797,26.47,5.05,16.69
71798,64.08,18.14,25.92
71799,54.79,23.8,41.5
71800,60.69,4.9,92.76
71801,52.82,11.28,38.68
71802,59.8,2.35,26.45
71803,50.93,8.15,36.88
71804,24.78,11.38,31.73
71805,47.55,28.4,26.05
71806,71.46,20.62,31.69
71807,42.95,12.72,28.52
71808,42.56,1.62,41.75
71809,44.84,8.73,33.03
71810,65.66,18.79,35.86
71811,55.15,11.15,20.72
71812,56.7,11.12,36.72
71813,56.12,17.57,31.42
71814,47.14,5.11,18.53
71815,58.77,11.65,19.93
71816,58.11,3.98,79.58
71817,59.99,12.23,33.65
71818,46.08,1.57,26.17
71819,42.32,14.94,34.51
71820,48.41,9.81,33.24
71821,59.84,14.39,36.43
71822,39.16,17.16,30.52
71823,40.97,9.32,25.94
71824,37.66,31.52,27.32
71825,55.85,4.67,35.64
71826,50.78,13.1,35.0
71827,49.2,5.51,29.31
71828,40.4,16.0,22.89
71829,61.9,12.47,25.73
71830,51.42,2.86,28.52
71831,46.6,2.92,11.78
71832,52.13,35.7,24.56
71833,52.87,3.71,32.36
71834,54.54,22.16,94.85
71835,40.59,6.94,37.38
71836,59.52,14.53,38.02
71837,40.61,9.4,42.72
71838,50.75,5.53,22.94
71839,53.49,3.07,37.91
71840,61.44,7.72,21.81
71841,48.19,1.04,27.57
71842,50.42,8.87,25.74
71843,38.72,5.06,125.37
71844,34.03,3.84,106.62
71845,40.86,1.87,20.8
71846,45.22,9.99,22.18
71847,35.9,5.64,30.72
71848,59.06,35.87,26.61
71849,51.58,7.04,17.89
71850,54.23,49.13,15.94
71851,49.58,12.31,88.0
71852,52.34,10.25,26.36
71853,49.46,5.0,23.53
71854,64.78,14.37,36.63
71855,53.89,10.33,36.37
71856,51.01,23.58,30.44
71857,80.82,9.98,93.49
71858,63.8,4.07,42.73
71859,25.74,3.29,27.67
71860,56.22,21.61,28.38
71861,49.47,18.77,32.82
71862,41.72,1.35,32.14
71863,62.22,2.93,27.7
71864,51.55,4.6,38.67
71865,63.01,2.4,29.89
71866,68.93,2.28,30.72
71867,66.49,12.43,37.18
71868,43.59,40.61,23.52
71869,34.94,10.62,36.62
71870,44.77,4.61,111.81
71871,59.21,18.56,41.95
71872,34.98,25.61,33.72
71873,28.03,4.72,108.13
71874,49.08,3.59,20.54
71875,69.75,1.64,25.63
71876,34.0,11.94,40.04
71877,52.07,5.45,37.91
71878,43.5,3.05,26.42
71879,55.87,30.61,34.28
71880,68.16,10.82,27.13
71881,40.05,4.26,21.56
71882,54.48,7.2,22.11
71883,63.18,4.3,34.19
71884,51.3,7.37,26.12
71885,43.99,4.64,25.65
71886,63.58,4.76,32.81
71887,50.09,1.24,20.52
71888,48.83,11.58,35.19
71889,47.2,13.35,43.84
71890,72.55,21.21,40.1
71891,60.7,18.86,11.86
71892,63.53,3.39,15.83
71893,43.42,24.93,35.86
71894,33.06,5.07,34.78
71895,42.82,5.95,39.21
71896,45.37,6.99,30.01
71897,33.5,13.73,30.82
71898,28.51,7.95,40.0
71899,45.45,7.16,36.25
71900,56.65,4.3,28.81
71901,60.21,12.8,31.65
71902,43.04,1.88,28.21
71903,55.47,10.02,37.12
71904,52.18,9.64,17.11
71905,35.55,15.73,42.19
71906,43.54,16.81,113.84
71907,46.13,1.78,29.07
71908,46.8,29.57,92.02
71909,35.54,2.97,40.41
71910,57.93,3.04,36.54
71911,52.04,5.07,22.45
71912,50.89,1.33,23.7
71913,46.71,15.3,31.39
71914,32.9,4.97,30.65
71915,56.71,11.76,42.4
71916,29.87,7.11,45.14
71917,39.66,4.7,60.1
71918,40.93,2.27,39.9
71919,49.86,14.65,47.47
71920,40.78,2.37,18.81
71921,55.79,1.11,34.49
71922,69.97,9.96,24.94
71923,54.27,1.59,18.4
71924,49.04,5.8,20.1
71925,42.75,6.16,23.15
71926,53.2,17.23,37.85
71927,51.87,10.94,29.87
71928,57.29,1.59,27.52
71929,39.32,40.69,36.31
71930,32.76,23.58,48.96
71931,34.1,3.16,29.29
71932,57.59,1.62,26.0
71933,47.6,25.04,110.99
71934,56.91,4.59,46.77
71935,43.85,3.56,29.6
71936,31.06,2.0,29.62
71937,58.36,1.47,91.84
71938,38.81,1.73,28.3
71939,61.61,2.7,21.38
71940,50.18,11.77,93.02
71941,60.28,5.52,31.43
71942,47.86,20.26,30.7
71943,42.43,2.11,34.54
71944,43.11,5.03,29.04
71945,55.19,13.76,25.35
71946,62.94,22.11,26.45
71947,52.1,5.51,34.68
71948,42.72,10.53,22.75
71949,54.4,18.8,101.9
71950,66.02,3.9,115.85
71951,54.66,11.31,36.49
71952,60.37,6.82,6.53
71953,53.93,6.64,26.98
71954,57.43,20.04,10.39
71955,55.14,14.76,41.09
71956,25.48,10.75,27.22
